f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,Class
7.031830967,12.5907059,-6.917969708,3.092342055,-11.05230194,2.421733006,-10.32976279,7.621794551,-3.513922434,13.41703849,6.725770443,7.901936571,1
-7.087176976,-8.635923329,4.67795955,-7.252456934,4.472454257,0.36924844,-1.934163458,7.997690574,0.541289895,-7.838628187,-9.810026308,3.549689716,2
11.59685671,9.543327559,-4.345125277,-0.406369911,-8.077419384,0.347183738,-8.797511203,7.251469506,-5.497787306,10.89228146,5.744079391,5.62192414,1
6.735072492,-2.025392017,-1.671613822,0.344448293,7.3620134,1.136486756,0.242501147,-10.27157517,1.128222761,-1.839777711,3.406914189,4.729295031,5
5.281163412,8.72621315,-1.773229954,2.241516247,-8.45855091,-4.180669397,-11.54753995,9.107498352,0.068763121,9.794294827,10.72009064,6.739720152,1
7.690945617,-2.147299827,8.596267937,5.200733088,4.363216566,-8.078569527,8.74396953,-10.77463672,-6.838389003,-3.664753494,4.407900489,-5.203892688,0
6.048095183,10.67467033,-7.617799712,3.874510909,-13.03964064,-2.937659224,-7.609067303,10.44842759,2.201894168,6.747196732,5.179241654,7.145082439,1
-0.347176657,5.330533595,-0.706754195,5.302076892,-1.061893572,0.06475182,5.07753147,-7.704732556,-0.874757622,1.166545853,3.826782237,-8.639657698,3
7.369331078,14.32643849,-8.544988735,3.813877353,-11.66959195,-0.859508532,-11.88172223,8.028037499,-2.396363076,7.284930744,5.834422891,11.80475472,1
8.88622625,-5.289798342,-2.892352244,4.991290392,6.745184803,7.678146108,1.624139068,-9.736445748,2.142308029,-6.428737084,2.461863879,10.24735178,5
5.256512236,9.528954562,-5.153035094,0.240396366,-9.664563678,-1.588209908,-10.17982975,11.8936458,-3.250502268,11.61363231,7.013000275,5.622499928,1
-5.243031501,-9.525738499,2.489275454,-4.383326315,1.807226691,-4.934839712,0.189861535,5.771384075,1.823331889,-10.8525132,-8.585677239,1.297116643,2
7.271490453,13.17083967,-5.940649208,3.669018591,-12.30646753,-0.768067754,-10.41378756,11.32579905,-0.726381394,8.591212189,5.072757022,7.152703499,1
7.047883931,-2.230560856,-1.898204146,3.525008313,7.073994551,10.59234485,1.915674423,-8.107585545,0.20480688,-5.06003365,4.792403727,9.536059027,5
2.027986663,1.437092505,9.426511231,-1.13597525,2.475642079,-3.351260555,1.516447562,-4.613920518,5.436134547,-1.460769995,11.17916393,-1.725800898,4
5.55936541,10.00291283,-6.544792791,4.375511791,-7.042089469,0.274593408,-11.12814585,8.172259675,-1.87294855,13.5132924,4.19259237,6.355398215,1
4.96649319,8.357882046,-7.281137453,4.638699711,-14.0938264,-4.694389476,-9.551070342,4.097894841,-4.577159891,10.58625653,7.89352226,8.067425079,1
2.911504546,3.936754518,9.243907787,-1.194479684,2.961062276,-5.042497661,0.522586337,-9.236720865,6.721437182,-0.390314076,6.456362865,-5.060887754,4
9.650988303,2.051623779,10.76631455,3.320766938,1.606194654,-9.613159119,8.321501562,-9.872388978,-7.406908663,0.157918275,2.686724107,-7.3381853,0
-6.374645938,-8.206729593,4.15960091,-7.260126592,5.6922898,-2.444492857,-2.182370734,8.415183346,3.513237134,-6.682023951,-9.655100702,-0.081487685,2
3.34907077,1.970228705,8.901103454,-3.751868845,4.663972735,-6.959849564,2.007265512,-0.081943667,4.236833407,0.229889949,4.705615217,-5.745281458,4
10.75930608,-1.83517132,-4.495912167,0.598801795,6.573262896,5.945810628,0.75383483,-9.459587935,3.664455336,-6.972775099,4.201014744,9.809603923,5
7.681151219,-3.325330624,-4.612681094,2.872968364,8.072939319,6.873752641,3.06865417,-13.61009639,0.226275368,-4.999604655,7.25965846,7.687434731,5
4.110763885,1.460198869,7.993599122,-1.615223941,1.071566993,-8.243851585,-0.991331634,-7.533956154,7.428426105,-1.930166262,4.286421297,-3.274262389,4
9.23228714,-2.444861158,-0.681292984,3.898619178,10.43479454,7.768417042,7.979107018,-10.05834187,-1.718228553,-5.459378964,6.061041985,8.009467887,5
-0.171588774,5.948516779,1.406418321,3.111892191,-2.767197546,5.680431408,4.546350597,-5.502349434,-2.749595184,1.978927653,1.39056555,-3.399099506,3
6.119651599,7.153827794,-5.760419536,3.627954949,-11.77847573,-3.968760819,-8.154529172,10.34798975,-1.1840092,7.720805471,5.649024839,8.243875335,1
1.309813248,2.721652705,9.047632758,-4.208686914,2.466968874,-5.596675006,-3.903467016,-5.204422467,7.58142575,-0.455981464,3.953830644,-4.062325774,4
3.890832469,3.254330264,3.991171935,-5.322958802,-1.006378532,-6.971569012,-0.570274089,-5.498785179,8.108254542,-1.026648264,5.438556469,-1.964607336,4
11.11213499,2.388217485,7.429794262,1.365314313,7.693390341,-6.949921198,9.850679701,-9.79432079,-2.97105125,-4.745424364,4.823522461,-6.169629489,0
1.16993724,0.787522586,6.162826963,-0.938026373,1.015403863,-9.846287378,1.165716636,-5.616864536,11.35352837,1.747410916,8.993456281,0.168023277,4
5.736614921,0.743183908,-4.019163341,3.947463521,6.695769317,9.425763707,-0.325507712,-6.057764814,1.368695267,-3.781783668,2.486285611,6.653415589,5
9.512236665,0.656443842,-6.173251721,1.479617646,3.094360341,8.37572013,2.925487171,-6.898862961,3.145085382,-2.953416911,5.181022098,6.039502367,5
-8.413578299,-8.73143001,2.487251128,-6.25325948,3.50260349,-0.885193432,2.688092262,10.7961686,-0.164260213,-5.182477741,-5.817072589,3.284410686,2
4.89265147,12.12529241,-4.951567652,1.295713908,-11.07334874,-2.375066719,-3.138439572,6.424243529,-1.469140505,9.003177232,5.797986212,9.506555491,1
-6.260510538,-9.873816187,0.173655494,-9.844896557,1.108111888,-2.325471851,2.224536178,7.908169256,1.084885047,-5.980083653,-10.50249945,1.755063391,2
2.79523522,0.615552974,7.898906456,1.112502105,2.285813059,-10.67232848,-0.325914329,-8.136555033,9.056380335,0.620087121,4.477447853,-2.779475969,4
9.371648903,-2.946720656,-2.468599201,0.679260937,6.033656074,6.436035121,1.368543449,-6.837873,1.044155439,-2.690882385,2.218997187,9.824456492,5
7.643110469,11.3612843,-8.013193273,3.616691297,-8.231492897,-0.166274098,-9.179665402,11.32911525,-0.170474197,6.199207074,7.115186518,7.470230744,1
10.70362725,-4.49433879,-3.4012565,2.383258712,2.628606957,6.835517662,1.519510894,-8.812835164,-0.776834894,-4.664152433,4.545894783,4.91303202,5
7.594110205,-1.285875891,-2.822784454,-2.003706823,8.105998509,7.931405695,-0.29535903,-7.733339002,3.836421352,-2.576872123,5.867543542,7.90754213,5
9.962437649,9.349343161,-6.331624528,-0.209943939,-7.666573462,-4.215347773,-8.109255243,12.42411489,-1.712190808,9.272850422,5.028321058,8.733311743,1
2.069171102,1.60881482,8.674300046,-5.417574743,1.679418474,-2.018784583,-2.922996207,-7.57749912,8.612374933,1.110655386,8.038437725,-0.670430168,4
9.467192422,-2.420321228,-5.076610885,-1.041277064,6.291092037,4.659995062,6.499199033,-7.625092953,1.754478651,-3.658890952,2.794878951,6.127749689,5
-0.95021659,5.4404419,6.242348732,-1.537899679,4.452134908,-7.038026835,-0.048098203,-4.55358856,7.193294309,-1.090016236,9.781802783,-2.497206255,4
7.620519157,7.105796786,-8.318268448,4.699775973,-7.833047616,-4.150804871,-9.748948607,7.450601585,-0.990192654,8.698538889,5.859446492,8.287448753,1
-0.928448615,3.75773832,10.47581494,-3.007168147,3.215265315,-4.388807141,3.382522822,-6.760949691,6.668272948,1.634580043,3.867751457,-0.653837094,4
10.65636812,5.509439342,-10.37736002,-0.021237915,-6.1941186,-1.816330766,-8.859563875,12.1684449,-1.156237104,11.00730833,6.452564753,7.592504098,1
12.20693882,-3.988754816,10.23779771,4.698531747,8.271238947,-7.162522729,11.71444566,-9.640674412,-8.177242774,-3.311916994,5.768381337,-9.488846604,0
8.10194384,8.314609398,-5.535621852,1.722886556,-6.93787385,-3.944100979,-9.713569248,7.527561705,-5.733006802,7.156803084,7.353663197,8.925119123,1
6.611593502,11.65047235,-6.862555939,2.252498466,-6.508318993,-1.207245309,-7.949573316,7.23356285,-1.633538438,12.19062263,7.181080023,7.654848982,1
0.262960754,3.132859198,0.067315268,4.129189718,-2.298954388,4.732365373,4.534933983,-8.429178761,-0.939608252,0.118558997,5.941854211,-3.563255829,3
7.758140651,-3.934155363,-8.559463364,-0.225240454,9.780305284,5.338918703,1.50634173,-8.129184936,0.643509885,-4.237621642,-0.037935665,10.38411743,5
6.298997866,-0.305332543,-2.630245265,-0.031853294,8.81742508,4.902758789,4.046089044,-9.737277066,1.390856523,-6.918798286,2.367662102,7.151737472,5
1.629166774,0.662199667,9.783796058,-5.314844805,1.314020908,-5.055208402,-1.744490658,-8.39279963,8.467819024,-1.568577492,8.632017524,-0.846713315,4
6.915714451,9.938468141,-6.111398127,1.775160385,-12.10803695,-2.606442488,-4.000560435,9.813943289,2.001283168,8.1386219,10.37311993,10.35742411,1
7.911503358,0.808181846,15.29779509,1.616843439,3.116190937,-2.273506513,9.552186837,-10.4732441,-5.937257238,-3.139647491,1.961124313,-6.280243589,0
8.526019368,-0.041305318,9.660841848,7.042616266,3.074716891,-8.123820257,7.433058443,-9.661182411,-3.637368912,1.60601714,3.477499886,-3.975678345,0
-4.04047174,-9.197459295,2.259331003,-6.508284056,10.60280745,0.387700875,4.873401599,9.526576328,0.875107127,-7.208504327,-6.561734895,1.622656785,2
3.753488209,0.6067352,5.880684984,-2.911002281,0.269445152,-5.367533807,-2.154990223,-6.872290273,9.508257692,-1.198505942,8.064175645,-2.26419996,4
-11.61944342,-9.087823745,5.140662304,-5.113587603,1.614025208,-5.650554601,0.063894393,5.612940637,2.669757281,-10.72710484,-5.909405225,1.74518196,2
8.085287513,0.681109143,-4.897778159,3.544176063,8.53814978,6.571605884,0.877184666,-7.377534732,4.131325445,-1.231575615,4.727376706,8.665593319,5
-6.773286186,-4.513754795,0.198167567,-10.33038318,2.016521775,1.301244947,1.581155185,7.461045527,0.164937839,-7.37443092,-7.664635857,2.272761797,2
8.66008291,-0.057599626,-3.139263225,0.594580159,5.849974374,5.83543678,5.321384318,-5.967800368,3.448763584,-5.197624363,6.446559285,5.835132019,5
7.368148549,9.830435093,-6.938385639,0.868559374,-9.058663675,0.038929974,-7.707852087,9.620372683,-1.852836212,6.768177218,6.381406715,6.772178811,1
-0.248424941,1.183750494,0.211823692,6.437418988,-4.636307786,1.131781455,7.485269359,-5.817194114,-2.723803629,0.148391799,3.832541313,-3.801434627,3
6.220069612,12.14108097,-7.43478588,-1.626085749,-7.161921348,-3.092514706,-9.04860976,9.466318454,-1.358648705,5.842215461,9.448710441,6.79105172,1
2.060417431,0.325821897,10.07307457,-3.086122808,3.727427807,-4.290444453,-4.727358076,-7.58278005,10.28425016,-1.361513054,3.871968527,-1.843109473,4
-5.249924069,-8.570957751,1.648861351,-11.79482897,4.852090602,-3.790348737,1.273897454,11.74416366,3.643868096,-9.96103042,-4.632414962,0.443511916,2
11.4472993,-3.308726691,7.538266,4.642992246,4.908611529,-5.683221964,10.71446301,-12.22665677,-3.124991793,-4.519887036,5.987803988,-8.040543944,0
3.958936523,3.693642775,-1.663284338,3.072713186,-3.885934878,-0.572211476,1.318086945,-2.722836337,-4.460772279,1.164068456,3.55445839,-6.897234309,3
7.023629741,-0.100379003,-4.438000218,-0.900064272,9.1233737,6.409412343,0.56787217,-9.462009116,3.744796108,-7.337208942,4.252419879,6.193917613,5
10.85957866,0.071831686,9.615259127,6.599081947,4.117402465,-7.817267133,7.147952163,-8.813235284,-4.767959116,-1.576524938,6.060269395,-6.278288373,0
-4.967109496,-9.945342509,-0.600706445,-8.814634526,6.042905202,-0.532345392,2.343651982,10.65979444,4.924361345,-5.098606057,-5.842270206,-0.020441955,2
7.840680977,-1.993756911,-4.960742607,0.793383812,9.573296719,8.350764492,3.970215669,-7.991300696,1.651237842,-3.528166771,2.924898287,6.2896019,5
9.974515957,-2.55326914,-4.563493148,3.955839311,5.249171478,6.694610142,1.541486463,-4.574421568,2.161990654,-4.64250196,5.817105582,4.951828932,5
0.962535437,-0.806984101,-2.246738087,2.332935742,0.407935228,2.536547453,8.020402889,-5.536896898,-1.273542506,-3.450736483,3.391276556,-5.871793437,3
-0.379512582,2.984095861,-4.679404993,6.632119983,-4.230330039,3.363753405,8.380256424,-8.336071616,-3.566884777,-0.368309816,3.775523069,-3.999729036,3
5.528092887,0.729698483,7.870853566,6.041524079,3.320274798,-4.967034585,10.74543548,-10.29899648,-7.457552556,1.815330266,5.255885339,-3.931402418,0
9.414131528,1.038076508,-5.05958142,-1.922555466,3.286329381,0.38649751,3.922953371,-8.191662279,-0.274550231,-5.008966172,4.543961783,10.97435504,5
3.136964213,1.742378548,6.46683963,-2.483671837,-1.4401193,-7.490055383,-1.468216266,-7.709802244,11.03408484,-0.690978903,4.308508795,-2.518399707,4
-7.392611244,-9.602411647,2.865805419,-8.967221142,3.067476846,-0.854328603,-2.839561029,10.88078002,2.641796647,-7.984131988,-10.34446497,1.696633446,2
2.855294705,2.659342869,11.56243275,-5.56002094,5.456636965,-4.300340553,-2.224534207,-8.281563009,8.153380326,0.471201975,6.656911923,0.31539701,4
-1.503056879,4.44243677,-1.115409966,0.033225041,-4.137102419,0.16900972,8.971472843,-5.849009925,0.994283871,1.125706242,2.243800964,-5.669881518,3
-9.422604454,-9.468395613,-0.962455201,-7.943663421,2.826080408,1.110663608,-3.354518688,11.48736141,1.000520908,-8.493975881,-11.07498488,2.524071347,2
8.450980146,-2.565641069,-2.738338627,2.685557526,7.935582847,10.30721401,1.781999053,-10.86003428,1.10625314,-2.453830791,7.886828068,6.704534552,5
7.89104236,9.70767824,-8.110273139,4.056343734,-6.732604981,-2.066347381,-8.873141393,8.21225503,1.199986851,8.915978347,3.430566241,8.634623037,1
8.487616786,1.627428637,13.11108589,-0.292006438,4.389652084,-3.643900079,10.62932376,-12.9294006,-2.688884028,-1.752117222,6.21686672,-5.675988147,0
10.99586808,0.866812274,8.265092135,3.109218203,6.574450123,-4.995263642,6.97594709,-11.34910051,-5.30548865,-0.306834237,9.176039104,-4.93458282,0
9.559703551,1.748420143,9.142092545,2.262919571,5.477001908,-5.451032433,9.7023623,-6.58026605,-2.248118795,-0.133058247,2.332452133,-2.334424866,0
5.268111771,13.36836746,-4.64032846,0.893307588,-9.681317884,-3.914354307,-8.247139514,8.639975819,-1.772102021,8.300170169,6.483033135,9.863438931,1
9.837804346,4.335954434,7.496397475,5.04183195,1.464732579,-5.499408384,11.65470942,-10.86228847,-5.358668099,-1.729564088,8.410698281,-6.563169657,0
8.036413675,-1.349176996,6.995023893,6.579714036,1.497344563,-9.041457803,10.43505742,-10.50868773,-5.640044294,-0.82354507,4.046475715,-4.283704574,0
12.28120191,7.562056458,-9.189279001,-0.950977318,-9.100117638,-0.231293431,-12.49068224,6.798436543,-1.28946861,8.76506551,5.034829788,4.550700558,1
-1.733522747,3.331325779,6.953695147,-3.776207159,-0.116065678,-8.71315303,0.55589747,-7.074546582,6.980162196,-1.096771837,6.610420818,-5.589051235,4
4.182413153,9.408313742,-8.134252301,2.180337973,-10.8656454,-1.250832089,-8.95679806,8.864831795,-4.43913596,7.948448403,6.154753879,7.223583866,1
9.170218394,11.23694813,-11.61167289,-2.691224949,-11.52044874,-2.18463187,-11.85142323,7.757356014,-2.168425512,10.19165573,5.972036613,10.01359634,1
-1.012585068,0.393345917,9.62752825,-0.68099935,4.052040186,-8.545381464,0.38812618,-5.48009631,9.857290373,-1.911324319,3.939786131,-2.459075363,4
-5.014194999,-5.405594495,-2.76927942,-7.282752943,6.054040572,-1.475582253,3.870873827,7.809416434,-1.481061582,-7.186183144,-6.778461305,-1.029733291,2
4.353768158,1.012234124,-4.545025691,5.156659825,0.55946607,3.569731224,6.84584093,-7.044044671,-1.757942893,-0.303647796,2.474333194,-8.203230186,3
5.853108501,7.913786086,-9.617799377,3.159269881,-10.22068728,-2.401401384,-9.1458769,8.00196528,-5.861705317,8.476662119,7.802994266,8.748235892,1
10.69309705,7.861054547,-5.640348926,1.728290014,-13.24234889,-1.537409821,-10.62062559,11.01282633,-2.243724092,6.68794122,6.042715573,7.541345903,1
1.468418221,1.625145396,-6.888691507,5.475012208,-2.382198932,-0.883340831,4.243524494,-6.486224069,-3.224769486,0.48017953,1.901535993,-6.934793157,3
9.373736752,-3.688644365,-0.875428095,0.964089793,6.978040448,7.176551987,2.728222183,-9.729367811,5.793988786,-7.725666182,5.883766687,7.393679247,5
1.676001973,6.316499228,9.409720202,-4.472754269,3.830788944,-4.660215906,2.456806151,-5.660979936,8.231591914,0.068280626,5.361348299,-3.919742755,4
7.339511951,1.021828336,-2.517919961,1.37102395,6.207510754,5.902231558,1.126209652,-3.536948835,3.215412015,-3.010081533,3.276591442,10.43155057,5
2.332393921,1.308780451,7.055970381,-3.065465222,2.767537533,-4.765058042,-0.023267551,-10.05177034,12.57346937,-2.107388024,6.397671728,-2.538936342,4
2.37516396,1.764428794,0.123582482,2.664792948,-0.184114953,-0.155830873,8.357889297,-10.32892676,0.622465951,0.639128514,4.769324211,-8.557608226,3
6.62582168,9.490258149,-8.942075965,4.516979037,-8.485283235,-1.133771779,-5.251240432,12.52051357,-1.733498001,10.07642961,3.212274603,4.605557508,1
5.66507671,3.00510616,11.89300357,1.484916764,3.718919536,-2.044529671,11.43823452,-9.592846862,-5.66129049,-1.129485237,5.044408682,-5.619533071,0
8.961722739,-2.762303654,-4.903381204,1.448432563,6.625862861,6.940022789,0.489343389,-9.573117287,4.697605471,-5.699558248,3.410917369,7.643905135,5
0.288060654,2.888078613,-1.777776561,2.99575498,-1.308826642,5.112008111,6.482256475,-8.121770776,-3.768360907,-0.463340039,2.645216116,-7.431602454,3
7.199200734,13.37543261,-5.603210368,1.918265302,-8.142161072,-2.14735623,-8.932489925,12.77864191,1.035218365,8.061205609,7.039851401,5.119962296,1
2.803844141,0.802238031,8.466062648,-1.629208482,1.575482679,-4.720727362,-0.438370113,-5.451535571,10.64867148,2.585260411,4.035196539,-2.231436174,4
-6.093146481,-9.407678279,2.347253154,-10.5112043,3.053928167,-2.091206418,1.16098379,8.27210109,-0.984088492,-2.507068202,-3.243070488,2.148296072,2
3.207979025,2.863494001,10.89378588,-1.163463636,3.904741994,-6.536636466,2.306856606,-3.605151941,9.544215545,-1.949432606,5.395741159,-1.423529631,4
-7.254273709,-7.699693866,1.140669079,-9.210174295,4.421780276,-1.177356009,-1.529045314,5.189534184,-1.593418777,-8.102271152,-4.919469247,-0.74084743,2
1.555847047,1.641835261,5.387997492,-4.60743933,1.869630764,-5.343315967,-1.621054785,-6.728919241,8.521881601,-0.773177769,2.911333321,-3.219668571,4
5.539774532,11.52177661,-5.884714588,2.255075792,-9.302314837,3.260057469,-8.994915433,9.016573205,-5.392775268,9.707572433,9.258198498,6.435895898,1
-8.357831861,-7.879761219,-2.2425601,-3.767743595,3.454033735,-0.281494837,1.058567125,9.786726744,3.420734745,-6.392560004,-5.587894997,2.156016271,2
7.626193545,-3.044821713,-1.579828426,1.627256656,7.069566255,10.72821095,4.384360575,-4.990163666,2.756236578,-5.09339247,2.603425287,6.789158934,5
9.541822187,9.176487954,-9.609802724,-1.1113049,-7.998857644,-0.35574571,-9.787008911,7.42916645,-3.126138665,10.54771502,4.16495761,8.835115715,1
6.304125907,1.401908215,10.90035456,6.990287992,7.151926129,-4.494344523,13.30008725,-13.61409787,-4.026335592,0.30886317,5.60740069,-6.987348446,0
8.406728276,-1.522166886,-2.584717699,0.513075023,7.105930584,1.418441575,1.883121118,-7.324018259,3.278026093,-6.267824345,2.795367348,9.8196606,5
6.157801985,3.322940158,11.82233782,5.541305816,5.508642995,-6.313194746,9.652359535,-10.8826544,-3.15117358,-1.573575665,6.840766799,-8.076588732,0
-4.750988603,-7.148044778,3.08326847,-8.91073396,6.546254754,-1.921543284,3.530547659,6.668011524,-0.128868477,-7.145230491,-6.710261142,2.294662905,2
0.347722291,3.738141501,-1.20997619,5.639350494,-3.294913187,-1.461378833,3.784249365,-9.596773142,-6.732844476,2.729134853,4.929153104,-2.622096128,3
6.485268032,3.790900066,13.99694187,-3.487771841,-0.124271915,-5.440249997,0.895075928,-6.644698722,9.312226394,-1.323868932,7.874126502,-2.45789557,4
4.452612187,-0.835307039,-3.056495458,1.257837371,6.505009859,6.865274119,-0.601685596,-7.916447148,2.049443625,-3.97400855,2.510968773,10.29133005,5
9.194453473,6.031303595,-7.156444976,0.01199106,-8.587882006,-1.468962543,-8.05684119,12.60734701,-4.6428081,6.469629085,7.601440032,2.406393712,1
-1.049710026,0.846691457,-0.128386573,4.769931512,-2.093647727,0.974725166,5.022291258,-2.912774487,-4.470426155,-1.26274263,3.563728886,-4.071189875,3
5.183053668,-2.53595264,-2.49526274,-0.437564765,7.644596564,6.109865579,-0.281030659,-9.110708146,4.107648404,-6.274991138,0.814638034,3.896765463,5
6.950256229,14.47742496,-5.468974294,1.6792973,-10.0857602,-2.447926604,-11.86687676,8.324415439,-1.632977668,12.50332174,5.163550414,8.488990684,1
11.32549985,-1.245506616,-3.678871571,-1.731662111,10.91540294,5.350067576,4.471792634,-8.248502511,2.181007438,-8.574067504,4.160471653,5.982097727,5
-2.73738755,5.302648147,6.765343913,-4.511800193,3.982640655,-3.061878429,3.413953349,-1.261453956,10.18219129,-1.965753993,5.444208667,2.307635324,4
-10.43343688,-11.2787685,4.780180982,-10.3783002,7.572554405,0.568977601,-1.668900615,8.098804321,-1.35745714,-7.593846146,-5.520245057,0.498431583,2
-7.702082533,-7.638484085,2.878169968,-4.460235676,4.516945949,-2.669513776,0.180308347,9.259292964,2.800264705,-7.272414887,-8.882999019,-0.856451148,2
5.392933221,11.08545492,-6.807210304,1.42500556,-12.60307894,-0.712493214,-10.3015082,8.95488945,-3.324218263,8.294222275,8.692577392,6.241723588,1
-0.05318777,5.614842764,-6.996481355,1.096383945,-4.879087303,1.699795447,8.231264316,-5.955299113,0.907537719,1.534118844,5.713918562,-5.816295195,3
7.225760171,-5.646676727,-5.109272249,5.846726273,5.605626616,4.403606319,1.728388836,-9.561402578,0.52589816,-6.153082843,5.036115616,7.442968292,5
10.75920227,-1.870139872,-3.78778124,3.008915336,5.964921621,7.204014255,3.034732228,-4.686964146,3.560659133,-3.236083954,4.030723344,7.867186924,5
7.058312205,4.767211012,12.95083276,6.828148309,0.478476336,-6.325560348,6.212941191,-12.0406567,-6.167187061,-1.68929782,4.323027017,-5.978674911,0
9.307915271,-0.544521776,11.63310348,4.070066822,4.666831173,-4.717520754,12.64889212,-11.07779744,-4.29860748,-1.244016832,6.834133068,-5.428937266,0
7.471820936,-1.179851219,-6.634636157,-0.353084479,3.822032739,5.171065975,1.444888518,-8.643009245,0.153945406,-3.21970855,4.128252085,12.62175793,5
-5.319787694,-9.283608934,2.8022329,-4.252265233,3.525896456,-1.058294656,1.188122073,4.436176227,-1.620662874,-6.528842297,-7.560650091,0.739756661,2
11.02282628,0.284535239,10.18288008,3.119064063,4.061026502,-4.721277732,6.257003206,-9.656449836,-3.165688789,-1.929687712,8.561590418,-4.177298359,0
7.109859343,-0.358809682,9.383035272,2.858876836,4.088280897,-2.764478052,10.91689737,-9.747712138,-5.480604822,0.009415623,3.986920899,-7.768453318,0
5.216363363,-1.701038514,-1.326797089,1.935564769,4.917164653,6.897375808,4.424531238,-7.731068688,0.543167086,-4.244537341,4.068467511,8.509984151,5
13.18056194,-0.316576541,11.61733587,2.674599707,4.92580102,-4.632698036,8.079458815,-12.78532546,-8.793669395,-3.252779701,7.784491747,-6.787239044,0
-3.477539507,6.030226825,9.44141067,-2.320432619,3.906898624,-6.293998745,-0.021721056,-7.113659006,7.837909582,0.923891706,7.680424667,-0.829178745,4
5.682290457,9.865936754,-9.031508132,-0.526844196,-12.6255685,-1.950074415,-11.63419831,8.860817074,-2.932236971,8.067080699,5.493559498,6.882095326,1
3.584330377,-0.212850269,9.872252797,-0.007810638,5.750972188,-5.007100996,-0.977476781,-6.200914192,3.268961085,-2.956327552,5.885297709,-5.610329769,4
-9.180589955,-8.915474813,4.589897241,-9.155731569,4.185205055,-3.843227167,1.011815669,11.52151595,0.597178029,-8.383983439,-4.34355369,-0.121835931,2
-5.124354723,-8.021431022,2.198124258,-7.944071531,5.030045379,-3.042989406,0.275619928,11.05591353,3.459714203,-7.550171854,-8.93184845,4.011126322,2
5.522422101,6.832425793,-3.95250377,0.313917683,-8.578041528,-1.349478132,-9.974563031,10.1362404,-2.476623142,9.703262506,3.648322106,8.105528309,1
8.896538736,-0.589406989,8.604707602,7.381752121,4.007669182,-3.786461972,7.792338723,-11.15384106,-5.193437632,-4.239185316,3.575106519,-2.24552344,0
8.483131191,8.623441171,-7.057959524,1.122494549,-10.45852175,1.134914242,-7.224038122,3.000921501,-2.844048076,12.47630033,5.497779475,6.104170682,1
1.151843713,2.031932253,6.8693409,-0.261567774,1.302412989,-7.682851952,-0.868309359,-4.795419387,7.231260811,0.596400315,7.443472725,-3.892586491,4
9.232957538,-1.401203865,-4.458402671,-0.206905808,8.4717385,9.520274817,-2.515679217,-4.764996491,1.464081457,-7.815186949,7.80106015,9.67787799,5
5.867369521,8.823527766,-11.76342191,0.153882427,-9.99325694,-1.338736914,-12.12022628,8.281049922,-3.111842562,11.07805136,4.034751245,7.095692554,1
2.22104166,4.1481397,5.203273549,-0.660307497,5.852472747,-3.415386544,-0.561049665,-4.179204917,7.137323312,-0.17843835,10.13019137,-0.231983361,4
7.257190408,7.803123313,-9.095769519,0.26127644,-10.8397243,-1.524558503,-8.060707612,12.03189275,0.710907086,10.87592904,5.587544946,6.246332333,1
-1.032297875,4.124573111,9.250282424,-1.755783284,5.453927119,-5.103676811,0.884645449,-7.302392971,5.811239111,-1.267036368,4.721850394,0.108867584,4
-0.714368186,0.988950892,12.3418237,-3.305987531,6.102836819,-6.223385977,4.514002357,-8.472145432,7.812580216,-2.019112627,4.634334223,-3.205403962,4
2.402717825,4.588367966,10.5982149,0.851884911,4.294208147,-8.675272367,-0.571709197,-7.529670421,10.60994093,-1.799213597,5.819124028,-3.953785276,4
9.84663108,-0.917334555,9.949147111,6.966537568,2.950794714,-4.192192665,9.935821275,-9.768856152,-0.763559925,-2.721730419,6.28895762,-6.105669447,0
8.516331186,1.878634037,6.837833121,5.305813513,4.954966983,-9.091413929,11.47445344,-12.04338943,-6.415258442,-1.938253295,4.029083533,-5.486389127,0
7.52882921,0.964501452,-7.727158931,-1.657704482,10.91343599,7.533532404,2.233879239,-8.511978038,2.866929641,-5.900616254,4.422640977,6.995986309,5
4.857511196,7.999472445,-6.096107613,1.637149319,-8.817270744,-1.088974728,-10.79686725,7.664827465,-0.297618176,10.09294166,10.40154112,5.500488917,1
8.981045492,-3.138859269,-3.011530724,1.883177755,1.894911227,6.452581597,2.024319513,-3.52159722,2.530157761,-3.480557314,4.805996503,6.184756348,5
7.075618188,8.312632871,-5.400105868,0.104095467,-9.189173398,-1.161578245,-10.15502686,11.02991926,-3.484698574,8.536718501,7.081991098,8.695054549,1
-6.635453154,-7.899203164,-0.16234799,-7.658038181,4.916370991,-3.488535594,0.4515078,8.611354452,0.780234355,-9.260401038,-6.651141013,1.723086836,2
-3.300932793,4.374963226,8.438247068,-2.16064786,1.36828685,-9.487921365,1.365095801,-8.89263227,10.49765137,-1.13866259,7.239096378,0.118002946,4
-8.008874642,-9.377918007,3.659755134,-3.853982423,4.928367814,-1.70015785,1.748122485,10.66143193,-1.05922517,-12.47483002,-4.754005431,1.144957258,2
3.118634216,5.95807419,10.71292449,-2.633444174,0.12529406,-5.454842411,-1.05907748,-7.240535079,9.604764759,1.864885801,4.467993744,0.060511132,4
-4.923228424,-7.822355403,2.814016014,-7.174030694,4.359787491,-5.712991559,4.225503337,6.995471821,3.223093368,-2.828582661,-9.04130417,-0.174638093,2
